genus,gtdb_domain,ncbi_domain,database_presence,match_status,gtdb_genome_count,gtdb_species_count,ncbi_genome_count,ncbi_species_count,reason_filtered,sample_accessions
JAPOKJ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_029977705.1
CATQHP01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_958295955.1
JACQVH01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016209895.1
JABDCI01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_013288215.1
GCA-2401345,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_002401345.1
JAKSBL01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_022361115.1
DAOVRB01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030628325.1
JAGVYL01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_018303285.1
JAGVIF01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_020056205.1
JAAZMA01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_012799055.1
JAADFO01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_013152815.1
JAHFGL01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_023247445.1
Plut-88900,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_012270635.1
JAAYJM01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_012522895.1
DUOX01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_012838665.1
JAGGZT01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_021161905.1
JAUILA01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030432655.1
S144-5,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_015494005.1
1-14-0-10-55-24,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_002772745.1
S144-23,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_015494375.1
JAUYKH01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030700065.1
JANQKX01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_028280915.1
GCA-004216475,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCF_004216475.1
JAQTNC01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_028714475.1
JACQIX01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016198275.1
JAPHRO01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_026195895.1
JABLXM01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_013177815.1
CAIVSE01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_903908535.1
CAKSEF01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_934446465.1
JAEEJN01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016281935.1
JACYMC01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_015272195.1
JAQULV01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_028718405.1
SZUA-493,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_003251535.1
1162T-S-0a-05,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_000964245.1
WQZK01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_009780765.1
OHK40,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_004367505.1
JADJRH01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016712345.1
DUWA01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_012840755.1
VMFP01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_007376145.1
JAMLHN01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_023957115.1
JACPMD01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016186235.1
CALFWJ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_937928525.1
JARGOG01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_029212785.1
J137,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_003694175.1
JAPLKN01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_026388075.1
JAUPKT01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030837305.1
JACZVE01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_022572825.1
GWF2-37-15,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_001784565.1
JAAZAN01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_012514315.1
CALINF01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_938045215.1
JACOWZ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016176525.1
JAUSJT01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030647485.1
CAIYYI01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_903930345.1
CALZHT01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_945787445.1
JASBRS01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030149325.1
JARKQH01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_029974925.1
JASJEC01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030064845.1
DAOVUZ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030632305.1
UBA11370,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_003486645.1
CAJXKU01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_913055945.1
JAUWZH01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030615435.1
JAFGSX01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016934455.1
JAAELQ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_024226515.1
JAJRZQ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_024275165.1
JAGTVB01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_018224385.1
JAPUJU01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_027296025.1
CAIRHC01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_903878275.1
HRBIN34,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_002923395.1
JAJPIU01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_021324535.1
JAUVRN01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030597645.1
GCA-2718895,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_002718895.1
JACQHS01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016198915.1
JAGORE01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_018062985.1
JAUYEE01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030691545.1
JAUWIS01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030605245.1
JACQEL01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016200595.1
CALMLW01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_937868015.1
DAOUTY01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030668425.1
JOPF133,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030038565.1
CALKZT01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_938002815.1
SZAS-72,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_018241695.1
JAOAAX01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_026418675.1
B50-G16,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_003663345.1
JACRJM01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016219965.1
JABDFY01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_013286365.1
SKW257,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_026416815.1
JAHIEH01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_018901675.1
NORP215,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016765375.1
JAIRLV01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_031259185.1
JAGPNC01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_018052565.1
JAUIAI01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030425615.1
JADGQW01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_017881505.1
JAGHAF01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_021161675.1
JAERRN01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016735445.1
JACDBD01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_013695115.1
JAUWYU01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030615655.1
JACPNG01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016185605.1
JdFR-97,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_002010915.1
JADFWS01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_015234065.1
2-01-FULL-36-15,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_001782015.1
CAMBRF01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_945870225.1
JAADFY01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_013152625.1
CAJVZX01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_913020625.1
CALFER01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_937951895.1
JAABYK01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_011775825.1
JACVRU01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_014534295.1
JABFVL01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_013362805.1
JAJUFS01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_029263725.1
CAKSDT01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_934446135.1
JAIPIO01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_021734595.1
JAITWT01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_031285125.1
JAIRTY01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_031254715.1
JAQTTB01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_028710985.1
JAPZRU01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_027531255.1
JACRNL01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016234935.1
SLOH01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_007132595.1
JAUIKI01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030430875.1
JACQHM01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016199025.1
CALKVK01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_937996235.1
JAQUAF01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_028687435.1
VGKP01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016866975.1
2-12-FULL-50-11-A,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_001804315.1
JAJFIE01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_021775275.1
JAUXHF01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030621685.1
JAEZFI01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_023437745.1
SKW190,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_026414265.1
JAFCEK01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_017609225.1
JAIRWZ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_031268615.1
JAHEDA01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_024641445.1
JAGSHF01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_023954685.1
VGKF01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016867175.1
JAGWBQ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_021295815.1
CAUJDY01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_963169805.1
BPJS01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_026004735.1
2-01-FULL-48-10,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_001817755.1
JAJOKI01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_021129915.1
JALYZC01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030945905.1
JADLGS01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_020849205.1
VGZY01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016872355.1
JAEUSF01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016788665.1
JAGXSC01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_018334075.1
UBA1381,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_002305435.1
RGIG2835,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_017438505.1
PNNM01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_013824215.1
JALOAT01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_023228645.1
JAOZMB01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_029934515.1
JAHIVM01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_018816665.1
JAMCWQ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_023480825.1
JAQUYS01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_028691765.1
SSF53,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_019694655.1
JACQKU01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016204335.1
RI-342,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016124905.1
JAMCWD01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_023475345.1
JAJYLS01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_021787555.1
JAJSAI01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_024274695.1
JANYDT01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_025359845.1
SKIB01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_007116635.1
JAAUTF01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_012031775.1
RGIG3726,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_017453985.1
JAUSKF01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030646995.1
RGIG6874,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_017541465.1
SoCistrobi,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCF_900143145.1
JACPNC01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016185685.1
ZLKRG04,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_018883425.1
PSRQ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_003176165.1
JAUXAW01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030619715.1
JAOARJ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_025210615.1
BNXT01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_025999775.1
CSSED11-302,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_003561815.1
JAJPHO01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_021325215.1
JADLFX01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_020849665.1
JAKSDJ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_022360155.1
MHLB01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_001818895.1
JAKSDN01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_022360075.1
JACZRQ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_022574655.1
JAJDAM01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_029261905.1
JAFEFJ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_018240635.1
UBA11034,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_003514205.1
CALAJP01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_937922815.1
JACQUR01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_016210245.1
JAPLNB01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_026693085.1
JACMRS01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_014376345.1
JAKDKP01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030453285.1
CAIXDB01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_903918125.1
JAITMU01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_031277195.1
JAUYHA01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030690265.1
JAJFMO01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_020697475.1
JAIORV01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_021107945.1
JANQFM01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_028277865.1
Kmv34,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_014859225.1
JABAAV01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_014238595.1
CALFEP01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_937950125.1
HGW-BRC1-1,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_002842095.1
JAUVPO01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030598625.1
JAAYNG01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_012520935.1
JANQUM01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030731175.1
JAJPIP01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_021324655.1
JAGVZL01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_018302505.1
GCA-2401865,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_002401865.1
JADFYG01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_015233155.1
CALMWN01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_937873555.1
JAUXCK01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030618925.1
JAHFHR01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_023246815.1
JAPOQD01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_026710905.1
JAVBXY01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030824275.1
JACJVW01,Archaea,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_020637435.1
JAUXBQ01,Bacteria,,GTDB_Only,No_Match,1,1,0,0,No verifiable NCBI taxonomy classification,GCA_030619365.1
